motion_type,year,month,n_citation,len_snippet,is_pro_se,is_in_re,attorney_len,citeCount_log,n_opcites_log,len_caseName_log,n_dockets_log,judge_freq,court_cacd,court_cand,court_flmd,court_flsd,court_ilnd,court_njd,court_nyed,court_nysd,court_paed,court_txsd,src_L,src_LU,src_U
counsel,1996.0,10.0,3.0,318.0,0,0,422.5,0.6931471805599453,0.0,3.367295829986474,0.6931471805599453,2,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,2001.0,3.0,3.0,381.0,1,0,266.0,1.0986122886681096,3.5553480614894135,3.8712010109078907,0.6931471805599453,6,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,1994.0,2.0,3.0,383.0,1,0,95.0,0.0,0.0,2.833213344056216,0.6931471805599453,14,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,2016.0,11.0,3.0,409.0,0,0,364.0,0.0,0.0,3.6635616461296463,0.6931471805599453,1,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,2004.0,1.0,3.0,321.0,1,0,186.0,2.1972245773362196,3.295836866004329,3.6888794541139363,0.6931471805599453,3,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,2005.0,9.0,3.0,332.0,0,0,248.0,1.0986122886681096,3.7612001156935624,2.833213344056216,0.6931471805599453,1,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1994.0,7.0,3.0,400.0,1,0,24.0,0.6931471805599453,0.0,3.5553480614894135,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,2000.0,6.0,3.0,357.0,1,0,308.0,1.791759469228055,2.995732273553991,2.8903717578961645,0.6931471805599453,3,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1995.0,7.0,3.0,291.0,1,0,28.0,1.791759469228055,3.044522437723423,3.1354942159291497,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2005.0,8.0,3.0,315.0,1,0,124.0,0.0,1.791759469228055,2.995732273553991,0.6931471805599453,13,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,2004.0,8.0,3.0,376.0,1,0,112.0,0.0,2.772588722239781,2.833213344056216,0.6931471805599453,6,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,2016.0,6.0,3.0,410.0,0,0,196.0,0.6931471805599453,2.0794415416798357,3.258096538021482,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,1999.0,9.0,3.0,302.0,1,0,36.0,0.6931471805599453,1.791759469228055,3.6375861597263857,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1989.0,4.0,3.0,340.0,0,1,107.0,2.0794415416798357,1.0986122886681096,3.367295829986474,0.6931471805599453,4,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,2005.0,1.0,3.0,339.0,1,0,317.0,1.0986122886681096,2.833213344056216,2.772588722239781,0.6931471805599453,2,False,False,False,False,False,True,False,False,False,False,False,True,False
counsel,1993.0,5.0,3.0,302.0,1,0,109.0,0.6931471805599453,3.044522437723423,3.044522437723423,0.6931471805599453,3,False,False,False,False,False,True,False,False,False,False,False,True,False
counsel,2014.0,12.0,3.0,345.0,0,0,143.0,2.1972245773362196,0.0,3.5263605246161616,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,1996.0,2.0,3.0,401.0,0,0,164.0,0.0,2.3978952727983707,3.2188758248682006,0.6931471805599453,3,False,False,False,False,False,False,True,False,False,False,False,False,True
counsel,1983.0,11.0,3.0,409.0,1,0,132.0,0.0,0.0,2.995732273553991,0.6931471805599453,10,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,2003.0,12.0,3.0,358.0,1,0,127.0,0.0,2.302585092994046,3.7376696182833684,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1990.0,11.0,3.0,378.0,1,0,127.0,3.4965075614664802,2.995732273553991,3.8501476017100584,0.6931471805599453,1,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1992.0,5.0,3.0,346.0,1,0,23.0,2.70805020110221,2.70805020110221,2.995732273553991,0.6931471805599453,4,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,2010.0,12.0,3.0,400.0,0,0,168.0,0.0,0.0,4.174387269895637,0.6931471805599453,13,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,1988.0,3.0,3.0,409.0,0,0,106.0,0.0,1.0986122886681096,3.9512437185814275,0.6931471805599453,3,False,True,False,False,False,False,False,False,False,False,False,False,True
counsel,2008.0,2.0,3.0,362.0,1,0,137.0,0.0,0.0,2.8903717578961645,0.6931471805599453,5,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,2017.0,2.0,3.0,385.0,1,0,33.0,1.791759469228055,0.0,2.995732273553991,0.6931471805599453,4,True,False,False,False,False,False,False,False,False,False,False,False,True
counsel,1989.0,2.0,3.0,451.0,0,0,147.0,1.0986122886681096,2.302585092994046,4.07753744390572,0.6931471805599453,6,False,False,True,False,False,False,False,False,False,False,False,True,False
counsel,2013.0,6.0,3.0,402.0,1,0,225.0,0.6931471805599453,0.0,3.258096538021482,0.6931471805599453,5,False,False,False,False,False,False,True,False,False,False,False,False,True
counsel,1997.0,12.0,3.0,284.0,0,0,216.0,0.6931471805599453,3.4657359027997265,2.833213344056216,0.6931471805599453,14,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,2011.0,12.0,3.0,329.0,0,0,77.0,0.0,0.0,3.1354942159291497,0.6931471805599453,30,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,2005.0,4.0,3.0,288.0,1,0,115.0,3.044522437723423,2.639057329615259,3.367295829986474,0.6931471805599453,13,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,1982.0,6.0,3.0,328.0,0,0,422.5,0.0,2.3978952727983707,2.995732273553991,0.6931471805599453,1,False,False,True,False,False,False,False,False,False,False,False,True,False
counsel,2011.0,2.0,3.0,315.0,0,0,422.5,1.0986122886681096,3.713572066704308,3.258096538021482,0.6931471805599453,1,True,False,False,False,False,False,False,False,False,False,False,True,False
counsel,2008.0,3.0,3.0,353.0,0,0,149.0,1.6094379124341003,3.58351893845611,2.772588722239781,0.6931471805599453,6,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,1991.0,7.0,3.0,370.0,1,0,133.0,1.791759469228055,1.0986122886681096,3.5263605246161616,0.6931471805599453,9,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,2002.0,8.0,3.0,258.0,1,0,176.0,4.02535169073515,2.833213344056216,2.995732273553991,0.6931471805599453,3,False,False,False,False,False,True,False,False,False,False,False,True,False
counsel,2010.0,3.0,3.0,325.0,1,0,116.0,0.6931471805599453,2.833213344056216,3.6109179126442243,0.6931471805599453,16,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,2015.0,12.0,3.0,318.0,1,0,377.0,3.4011973816621555,0.0,3.6109179126442243,0.6931471805599453,30,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,2004.0,8.0,3.0,325.0,1,0,130.0,0.0,1.791759469228055,3.6109179126442243,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,2013.0,6.0,3.0,411.0,0,0,184.0,0.6931471805599453,0.0,3.2188758248682006,0.6931471805599453,30,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,2000.0,8.0,3.0,332.0,0,0,306.0,0.6931471805599453,3.828641396489095,3.1354942159291497,0.6931471805599453,1,False,False,False,False,False,False,False,False,False,True,False,True,False
counsel,2016.0,3.0,3.0,406.0,0,0,153.0,0.0,0.0,2.833213344056216,0.6931471805599453,5,False,False,True,False,False,False,False,False,False,False,False,False,True
counsel,1981.0,9.0,3.0,310.0,0,0,119.0,1.6094379124341003,1.791759469228055,3.091042453358316,0.6931471805599453,3,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,1986.0,10.0,3.0,429.0,1,0,130.0,0.0,1.3862943611198906,2.70805020110221,0.6931471805599453,4,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,2002.0,1.0,3.0,451.0,1,0,182.0,1.0986122886681096,3.1354942159291497,2.833213344056216,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1988.0,1.0,3.0,362.0,1,0,163.0,1.791759469228055,2.0794415416798357,3.044522437723423,0.6931471805599453,3,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2013.0,3.0,3.0,406.0,0,0,136.0,1.0986122886681096,0.0,2.70805020110221,0.6931471805599453,9,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,2008.0,10.0,3.0,339.0,1,0,44.0,0.6931471805599453,2.302585092994046,3.1354942159291497,0.6931471805599453,13,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,1987.0,10.0,3.0,295.0,1,0,88.0,2.302585092994046,3.5553480614894135,2.772588722239781,0.6931471805599453,3,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,2011.0,2.0,3.0,325.0,0,0,216.0,1.0986122886681096,3.044522437723423,3.9512437185814275,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1988.0,1.0,3.0,374.0,1,0,134.0,0.0,1.0986122886681096,2.9444389791664403,0.6931471805599453,3,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,2011.0,3.0,3.0,299.0,1,0,42.0,0.0,2.9444389791664403,3.8918202981106265,0.6931471805599453,1,False,True,False,False,False,False,False,False,False,False,False,True,False
counsel,2005.0,8.0,3.0,222.0,0,0,241.0,2.302585092994046,4.442651256490317,2.639057329615259,0.6931471805599453,13,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,1992.0,1.0,3.0,321.0,0,0,229.0,1.0986122886681096,1.6094379124341003,3.091042453358316,0.6931471805599453,16,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1994.0,6.0,3.0,314.0,1,0,101.0,1.9459101490553132,2.70805020110221,3.784189633918261,0.6931471805599453,9,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1995.0,10.0,3.0,384.0,0,0,125.0,0.0,0.0,3.044522437723423,0.6931471805599453,1,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,2006.0,8.0,3.0,259.0,1,0,122.0,0.0,3.4339872044851463,3.6888794541139363,0.6931471805599453,9,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1994.0,5.0,3.0,409.0,1,0,143.0,2.9444389791664403,3.4657359027997265,2.70805020110221,0.6931471805599453,3,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,2012.0,2.0,3.0,400.0,0,0,421.0,1.3862943611198906,0.0,4.276666119016055,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,2011.0,11.0,3.0,340.0,1,0,117.0,2.0794415416798357,4.31748811353631,3.1780538303479458,0.6931471805599453,5,False,False,False,False,False,False,True,False,False,False,False,False,True
counsel,1993.0,11.0,3.0,400.0,0,0,209.0,0.0,0.0,3.1354942159291497,0.6931471805599453,2,False,False,True,False,False,False,False,False,False,False,False,False,True
counsel,2006.0,12.0,3.0,310.0,1,0,137.0,0.6931471805599453,3.2188758248682006,2.9444389791664403,0.6931471805599453,30,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,1985.0,2.0,3.0,409.0,0,0,178.0,0.0,0.0,3.258096538021482,0.6931471805599453,3,False,False,False,True,False,False,False,False,False,False,False,False,True
counsel,1988.0,11.0,3.0,373.0,0,0,0.0,2.833213344056216,1.791759469228055,3.4657359027997265,0.6931471805599453,16,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1996.0,11.0,3.0,354.0,0,0,158.0,0.6931471805599453,1.6094379124341003,2.8903717578961645,0.6931471805599453,3,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,2003.0,3.0,3.0,332.0,0,0,297.0,1.0986122886681096,1.9459101490553132,3.1780538303479458,0.6931471805599453,2,False,False,True,False,False,False,False,False,False,False,False,True,False
counsel,1987.0,3.0,3.0,295.0,0,0,183.0,2.302585092994046,2.70805020110221,4.189654742026425,0.6931471805599453,4,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,2009.0,1.0,3.0,325.0,1,0,126.0,1.0986122886681096,3.8918202981106265,3.091042453358316,0.6931471805599453,3,False,False,False,False,False,False,False,False,False,True,False,True,False
counsel,1987.0,2.0,3.0,412.0,1,0,237.0,1.3862943611198906,1.791759469228055,2.772588722239781,0.6931471805599453,8,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,2005.0,11.0,3.0,288.0,0,0,124.0,0.6931471805599453,3.258096538021482,2.70805020110221,0.6931471805599453,1,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,2008.0,6.0,3.0,321.0,0,0,263.0,2.1972245773362196,3.4965075614664802,2.9444389791664403,0.6931471805599453,5,False,False,False,False,False,True,False,False,False,False,False,True,False
counsel,2009.0,5.0,3.0,325.0,1,0,204.0,0.0,2.639057329615259,3.6375861597263857,0.6931471805599453,9,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1992.0,11.0,3.0,369.0,1,0,422.5,1.0986122886681096,0.0,3.044522437723423,0.6931471805599453,2,False,False,False,True,False,False,False,False,False,False,False,False,True
counsel,2010.0,8.0,3.0,420.0,0,0,135.0,2.9444389791664403,0.0,3.713572066704308,0.6931471805599453,1,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,1997.0,7.0,3.0,373.0,1,0,193.0,0.0,0.0,2.772588722239781,0.6931471805599453,9,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,1971.0,9.0,3.0,400.0,0,1,204.0,0.0,0.0,3.367295829986474,0.6931471805599453,2,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,1997.0,5.0,3.0,358.0,0,0,252.0,1.0986122886681096,2.5649493574615367,2.8903717578961645,0.6931471805599453,4,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1986.0,10.0,3.0,341.0,1,0,105.0,1.791759469228055,0.6931471805599453,2.9444389791664403,0.6931471805599453,5,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1999.0,12.0,3.0,315.0,0,0,123.0,1.791759469228055,3.2188758248682006,3.1354942159291497,0.6931471805599453,3,False,False,False,False,False,False,False,False,False,True,False,True,False
counsel,1982.0,7.0,3.0,325.0,0,0,340.0,2.0794415416798357,3.044522437723423,3.4339872044851463,0.6931471805599453,3,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2002.0,5.0,3.0,325.0,1,0,186.0,0.0,2.5649493574615367,2.995732273553991,0.6931471805599453,2,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1998.0,8.0,3.0,362.0,1,0,402.0,1.0986122886681096,1.6094379124341003,3.2188758248682006,0.6931471805599453,20,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,2015.0,8.0,3.0,412.0,1,0,19.0,0.0,0.0,3.091042453358316,0.6931471805599453,30,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,1999.0,4.0,3.0,307.0,1,0,126.0,1.6094379124341003,2.1972245773362196,2.833213344056216,0.6931471805599453,6,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,2013.0,10.0,3.0,382.0,0,0,422.5,1.0986122886681096,2.5649493574615367,3.1354942159291497,0.6931471805599453,1,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,2001.0,10.0,3.0,362.0,1,0,286.0,0.6931471805599453,1.791759469228055,3.8918202981106265,0.6931471805599453,10,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1994.0,1.0,3.0,404.0,1,0,93.0,0.6931471805599453,2.70805020110221,2.995732273553991,0.6931471805599453,1,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,2007.0,2.0,3.0,385.0,1,0,79.0,4.02535169073515,2.5649493574615367,2.70805020110221,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1991.0,11.0,3.0,297.0,0,1,108.0,1.6094379124341003,2.302585092994046,3.1354942159291497,0.6931471805599453,4,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,2007.0,3.0,3.0,362.0,0,0,237.0,0.0,2.3978952727983707,3.044522437723423,0.6931471805599453,5,False,False,False,True,False,False,False,False,False,False,False,True,False
counsel,1989.0,3.0,3.0,332.0,0,0,356.0,0.0,0.0,2.833213344056216,0.6931471805599453,11,False,False,False,True,False,False,False,False,False,False,False,True,False
counsel,1999.0,5.0,3.0,251.0,1,0,422.5,1.0986122886681096,3.6635616461296463,2.772588722239781,0.6931471805599453,2,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,2012.0,2.0,3.0,380.0,0,0,422.5,1.791759469228055,3.6375861597263857,3.258096538021482,0.6931471805599453,1,False,False,False,False,False,False,False,False,False,True,False,False,True
counsel,2011.0,8.0,3.0,394.0,1,0,137.0,3.367295829986474,4.060443010546419,3.1354942159291497,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,2005.0,11.0,3.0,321.0,0,0,174.0,1.6094379124341003,1.3862943611198906,4.356708826689592,0.6931471805599453,5,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,2015.0,9.0,3.0,371.0,1,0,100.0,2.1972245773362196,3.7376696182833684,3.7376696182833684,0.6931471805599453,4,False,False,False,False,False,False,False,False,False,True,False,False,True
counsel,1985.0,8.0,3.0,325.0,1,0,109.0,2.3978952727983707,2.5649493574615367,3.6109179126442243,0.6931471805599453,2,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,1997.0,10.0,3.0,318.0,1,0,134.0,2.302585092994046,2.5649493574615367,3.2188758248682006,0.6931471805599453,7,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2012.0,1.0,3.0,376.0,1,0,123.0,3.6109179126442243,3.828641396489095,3.8918202981106265,0.6931471805599453,4,False,False,False,False,False,False,True,False,False,False,False,False,True
counsel,1996.0,9.0,3.0,354.0,0,0,174.0,1.0986122886681096,2.302585092994046,4.430816798843313,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1988.0,11.0,3.0,412.0,1,0,87.0,0.6931471805599453,2.1972245773362196,3.4339872044851463,0.6931471805599453,7,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,1998.0,12.0,3.0,321.0,0,0,188.0,1.3862943611198906,3.5553480614894135,3.58351893845611,0.6931471805599453,20,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1987.0,12.0,3.0,378.0,0,0,111.0,0.0,0.0,4.007333185232471,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,1986.0,2.0,3.0,332.0,1,0,95.0,2.0794415416798357,2.3978952727983707,3.332204510175204,0.6931471805599453,10,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,2019.0,5.0,3.0,327.0,0,0,180.0,0.6931471805599453,0.0,3.091042453358316,0.6931471805599453,2,False,False,False,True,False,False,False,False,False,False,False,False,True
counsel,2004.0,11.0,3.0,321.0,0,0,200.0,0.6931471805599453,2.4849066497880004,3.4011973816621555,0.6931471805599453,3,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1999.0,11.0,3.0,315.0,0,0,126.0,1.791759469228055,2.8903717578961645,3.6375861597263857,0.6931471805599453,30,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,2000.0,11.0,3.0,451.0,1,0,206.0,2.1972245773362196,3.258096538021482,2.772588722239781,0.6931471805599453,4,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2002.0,10.0,3.0,332.0,0,0,220.0,0.6931471805599453,2.9444389791664403,2.9444389791664403,0.6931471805599453,4,False,False,False,False,False,False,False,False,False,True,False,True,False
counsel,1998.0,1.0,3.0,397.0,1,0,21.0,0.0,0.0,2.70805020110221,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,1993.0,3.0,3.0,392.0,1,0,89.0,0.0,0.0,3.8712010109078907,0.6931471805599453,14,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,1990.0,2.0,3.0,409.0,1,0,421.0,2.1972245773362196,2.5649493574615367,3.8712010109078907,0.6931471805599453,7,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,2014.0,7.0,3.0,293.0,1,0,36.0,3.970291913552122,0.0,2.833213344056216,0.6931471805599453,3,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,2003.0,8.0,3.0,332.0,1,0,184.0,1.0986122886681096,2.3978952727983707,2.9444389791664403,0.6931471805599453,1,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1998.0,1.0,3.0,355.0,0,0,370.0,0.6931471805599453,0.0,3.2188758248682006,0.6931471805599453,4,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,1999.0,5.0,3.0,325.0,1,0,217.0,3.367295829986474,2.639057329615259,3.912023005428146,0.6931471805599453,8,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1994.0,5.0,3.0,352.0,1,0,88.0,1.9459101490553132,2.833213344056216,4.330733340286331,0.6931471805599453,3,False,False,False,False,False,False,True,False,False,False,False,False,True
counsel,1994.0,9.0,3.0,317.0,0,0,124.0,2.4849066497880004,2.772588722239781,2.70805020110221,0.6931471805599453,10,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2004.0,7.0,3.0,295.0,1,0,169.0,0.6931471805599453,2.8903717578961645,3.367295829986474,0.6931471805599453,4,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,2017.0,1.0,3.0,331.0,0,0,0.0,0.6931471805599453,0.0,2.639057329615259,0.6931471805599453,27,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,2012.0,5.0,3.0,400.0,0,0,342.0,0.0,0.0,2.9444389791664403,0.6931471805599453,16,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,2001.0,5.0,3.0,288.0,0,0,174.0,0.6931471805599453,3.4011973816621555,2.8903717578961645,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2002.0,8.0,3.0,406.0,1,0,422.5,2.302585092994046,3.5263605246161616,2.70805020110221,0.6931471805599453,20,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1982.0,9.0,3.0,400.0,0,0,115.0,0.0,0.0,2.8903717578961645,0.6931471805599453,3,False,True,False,False,False,False,False,False,False,False,False,False,True
counsel,1997.0,6.0,3.0,325.0,0,0,134.0,4.219507705176107,2.70805020110221,2.772588722239781,0.6931471805599453,4,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1999.0,5.0,3.0,332.0,1,0,72.0,1.3862943611198906,3.4339872044851463,2.9444389791664403,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2002.0,7.0,3.0,355.0,1,0,221.0,0.6931471805599453,0.6931471805599453,4.007333185232471,0.6931471805599453,16,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1990.0,9.0,3.0,362.0,0,0,211.0,1.0986122886681096,0.0,3.1780538303479458,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1989.0,5.0,3.0,325.0,1,0,123.0,1.3862943611198906,2.70805020110221,2.70805020110221,0.6931471805599453,6,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1998.0,11.0,3.0,295.0,1,0,39.0,0.6931471805599453,3.1354942159291497,3.2188758248682006,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2016.0,2.0,3.0,400.0,0,0,156.0,0.6931471805599453,0.0,3.295836866004329,0.6931471805599453,27,False,False,False,False,False,False,False,True,False,False,False,False,True
counsel,2010.0,3.0,3.0,328.0,0,0,199.0,3.5553480614894135,3.4339872044851463,3.7612001156935624,0.6931471805599453,4,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2003.0,5.0,3.0,325.0,1,0,205.0,0.0,2.5649493574615367,3.091042453358316,0.6931471805599453,27,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,2011.0,8.0,3.0,325.0,0,0,145.0,0.0,3.295836866004329,2.833213344056216,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,True,False
counsel,1997.0,2.0,3.0,299.0,1,0,116.0,0.6931471805599453,1.9459101490553132,3.4965075614664802,0.6931471805599453,5,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1992.0,8.0,3.0,288.0,0,0,129.0,2.302585092994046,3.2188758248682006,3.258096538021482,0.6931471805599453,1,False,True,False,False,False,False,False,False,False,False,False,True,False
counsel,1996.0,10.0,3.0,451.0,0,0,0.0,0.6931471805599453,1.9459101490553132,3.8066624897703196,0.6931471805599453,2,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,1993.0,7.0,3.0,368.0,0,0,395.0,0.0,2.1972245773362196,2.833213344056216,0.6931471805599453,1,True,False,False,False,False,False,False,False,False,False,False,False,True
counsel,2008.0,12.0,3.0,325.0,1,0,137.0,0.0,3.4011973816621555,2.772588722239781,0.6931471805599453,1,False,True,False,False,False,False,False,False,False,False,False,True,False
counsel,1992.0,4.0,3.0,400.0,1,0,26.0,1.9459101490553132,1.6094379124341003,3.044522437723423,0.6931471805599453,4,False,False,False,False,False,False,True,False,False,False,False,False,True
counsel,1997.0,6.0,3.0,332.0,1,0,34.0,2.1972245773362196,2.4849066497880004,2.5649493574615367,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2009.0,7.0,3.0,325.0,1,0,284.0,1.3862943611198906,4.23410650459726,3.1354942159291497,0.6931471805599453,3,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2016.0,7.0,3.0,409.0,1,0,170.0,1.3862943611198906,0.0,2.833213344056216,0.6931471805599453,3,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,1973.0,5.0,3.0,389.0,1,0,109.0,0.0,0.0,3.295836866004329,0.6931471805599453,1,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,1979.0,3.0,3.0,302.0,1,0,81.0,2.302585092994046,2.3978952727983707,3.4965075614664802,0.6931471805599453,4,False,False,False,False,False,False,False,False,True,False,False,True,False
counsel,2001.0,4.0,3.0,302.0,0,0,0.0,0.6931471805599453,2.8903717578961645,3.1354942159291497,0.6931471805599453,2,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,1989.0,6.0,3.0,401.0,1,0,305.0,0.0,0.0,2.772588722239781,0.6931471805599453,6,False,False,False,False,False,False,False,False,True,False,False,False,True
counsel,2009.0,1.0,3.0,310.0,0,0,129.0,0.6931471805599453,2.3978952727983707,3.044522437723423,0.6931471805599453,16,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1987.0,8.0,3.0,389.0,1,1,23.0,0.0,0.0,2.3978952727983707,0.6931471805599453,1,False,False,False,False,False,False,True,False,False,False,False,False,True
counsel,2015.0,8.0,3.0,403.0,0,0,262.0,0.6931471805599453,0.0,2.833213344056216,0.6931471805599453,1,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,2008.0,6.0,3.0,339.0,0,0,221.0,0.0,3.367295829986474,2.772588722239781,0.6931471805599453,3,False,False,False,False,False,False,True,False,False,False,False,True,False
counsel,1990.0,10.0,3.0,409.0,1,0,26.0,0.0,0.0,3.713572066704308,0.6931471805599453,55,False,False,False,False,True,False,False,False,False,False,False,False,True
counsel,1991.0,9.0,3.0,328.0,1,0,149.0,1.6094379124341003,3.1354942159291497,3.044522437723423,0.6931471805599453,3,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2007.0,6.0,3.0,357.0,0,0,422.5,1.6094379124341003,2.0794415416798357,3.1354942159291497,0.6931471805599453,7,False,False,False,False,False,False,False,True,False,False,False,True,False
counsel,2000.0,4.0,3.0,288.0,1,0,161.0,2.4849066497880004,3.6888794541139363,3.6109179126442243,0.6931471805599453,7,False,False,False,False,False,False,False,True,False,False,False,True,False
